Month,Store,Metric,Amount
Apr 25,SFC,Marketing & advertisement,194512.22
Apr 25,SFC,Other opex expenses,234838.1154629628
Apr 25,SCK,Gross Sales,6015057.05
Apr 25,SCK,Net Sales,6014800.0
Apr 25,SCK,COGS (food +packaging),2326187.222265032
Apr 25,SCK,Gross margin,3688612.777734968
Apr 25,SCK,store Labor Cost,432438.2735543049
Apr 25,SCK,Utility Cost,144880.0
Apr 25,SCK,CAM,0.0
Apr 25,SCK,Aggregator commission,1243384.5
Apr 25,SCK,Marketing & advertisement,159885.47
Apr 25,SCK,Other opex expenses,206271.4347284443
Apr 25,SES,Gross Sales,4702050.042
Apr 25,SES,Net Sales,4631403.04
Apr 25,SES,COGS (food +packaging),1734384.799022558
Apr 25,SES,Gross margin,2897018.240977442
Apr 25,SES,store Labor Cost,576727.497152262
Apr 25,SES,Utility Cost,105000.0
Apr 25,SES,CAM,61065.0
Apr 25,SES,Aggregator commission,691302.85
Apr 25,SES,Marketing & advertisement,186919.75
Apr 25,SES,Other opex expenses,170025.7958839998
Apr 25,JIG,Gross Sales,5344501.003
Apr 25,JIG,Net Sales,5293269.86
Apr 25,JIG,COGS (food +packaging),2005633.592669026
Apr 25,JIG,Gross margin,3287636.267330974
Apr 25,JIG,store Labor Cost,552330.411264922
Apr 25,JIG,Utility Cost,208536.0
Apr 25,JIG,CAM,9948.0
Apr 25,JIG,Aggregator commission,902623.29
Apr 25,JIG,Marketing & advertisement,205866.31
Apr 25,JIG,Other opex expenses,204448.2889642223
Apr 25,GCN,Gross Sales,4038762.951
Apr 25,GCN,Net Sales,3999104.62
Apr 25,GCN,COGS (food +packaging),1509652.614847525
Apr 25,GCN,Gross margin,2489452.005152475
Apr 25,GCN,store Labor Cost,445767.0265821465
Apr 25,GCN,Utility Cost,159496.0
Apr 25,GCN,CAM,39028.5
Apr 25,GCN,Aggregator commission,686027.11
Apr 25,GCN,Marketing & advertisement,299922.5
Apr 25,GCN,Other opex expenses,143254.6792260094
Apr 25,ANN,Gross Sales,4763435.0755
Apr 25,ANN,Net Sales,4691841.310000001
Apr 25,ANN,COGS (food +packaging),1730692.671323624
Apr 25,ANN,Gross margin,2961148.638676376
Apr 25,ANN,store Labor Cost,545126.8174164437
Apr 25,ANN,Utility Cost,149000.0
Apr 25,ANN,CAM,86146.0
Apr 25,ANN,Aggregator commission,680048.11
Apr 25,ANN,Marketing & advertisement,182519.96
Apr 25,ANN,Other opex expenses,257301.4404345924
Apr 25,SKO,Gross Sales,5625252.01
Apr 25,SKO,Net Sales,5543538.2
Apr 25,SKO,COGS (food +packaging),2090619.820222576
Apr 25,SKO,Gross margin,3452918.379777424
Apr 25,SKO,store Labor Cost,563710.7975249597
Apr 25,SKO,Utility Cost,205001.0
Apr 25,SKO,CAM,103002.0
Apr 25,SKO,Aggregator commission,811331.0
Apr 25,SKO,Marketing & advertisement,178784.64
Apr 25,SKO,Other opex expenses,329944.8142964817
Apr 25,JAP,Gross Sales,3264349.0495
Apr 25,JAP,Net Sales,3262984.19
Apr 25,JAP,COGS (food +packaging),1240208.659841892
Apr 25,JAP,Gross margin,2022775.530158108
Apr 25,JAP,store Labor Cost,367368.4391829683
Apr 25,JAP,Utility Cost,127130.0
Apr 25,JAP,CAM,0.0
Apr 25,JAP,Aggregator commission,684693.4
Apr 25,JAP,Marketing & advertisement,183217.24
Apr 25,JAP,Other opex expenses,159555.7867914445
Apr 25,DWR,Gross Sales,4520685.969000001
Apr 25,DWR,Net Sales,4520491.78
Apr 25,DWR,COGS (food +packaging),1733354.407271545
Apr 25,DWR,Gross margin,2787137.372728455
Apr 25,DWR,store Labor Cost,364802.2962212824
Apr 25,DWR,Utility Cost,107730.0
Apr 25,DWR,CAM,0.0
Apr 25,DWR,Aggregator commission,951381.01
Apr 25,DWR,Marketing & advertisement,206117.89
Apr 25,DWR,Other opex expenses,175563.7704839997
Apr 25,AVK,Gross Sales,1584354.972
Apr 25,AVK,Net Sales,1544521.64
Apr 25,AVK,COGS (food +packaging),651599.028256931
Apr 25,AVK,Gross margin,892922.6117430691
Apr 25,AVK,store Labor Cost,391753.8969914417
Apr 25,AVK,Utility Cost,90917.0
Apr 25,AVK,CAM,77885.0
Apr 25,AVK,Aggregator commission,173469.64
Apr 25,AVK,Marketing & advertisement,72859.77
Apr 25,AVK,Other opex expenses,122531.2691679629
Apr 25,CYG,Gross Sales,3511524.045
Apr 25,CYG,Net Sales,3451431.9
Apr 25,CYG,COGS (food +packaging),1088040.205794133
Apr 25,CYG,Gross margin,2363391.694205867
Apr 25,CYG,store Labor Cost,382786.0718103955
Apr 25,CYG,Utility Cost,95993.0
Apr 25,CYG,CAM,93880.8
Apr 25,CYG,Aggregator commission,454835.82
Apr 25,CYG,Marketing & advertisement,9215.75
Apr 25,CYG,Other opex expenses,151953.5718560575
Apr 25,NSS,Gross Sales,4192320.997
Apr 25,NSS,Net Sales,4192291.14
Apr 25,NSS,COGS (food +packaging),1504391.99380623
Apr 25,NSS,Gross margin,2687899.14619377
Apr 25,NSS,store Labor Cost,422016.7378066701
Apr 25,NSS,Utility Cost,139271.0
Apr 25,NSS,CAM,0.0
Apr 25,NSS,Aggregator commission,879212.37
Apr 25,NSS,Marketing & advertisement,179647.07
Apr 25,NSS,Other opex expenses,195532.5934914073
Apr 25,GEB,Gross Sales,4075144.004
Apr 25,GEB,Net Sales,4027725.48
Apr 25,GEB,COGS (food +packaging),1451430.204772044
Apr 25,GEB,Gross margin,2576295.275227956
Apr 25,GEB,store Labor Cost,483555.9470054579
Apr 25,GEB,Utility Cost,109586.6
Apr 25,GEB,CAM,59868.48
Apr 25,GEB,Aggregator commission,648072.92
Apr 25,GEB,Marketing & advertisement,148415.94
Apr 25,GEB,Other opex expenses,165045.1401925926
Apr 25,ROH,Gross Sales,3849666.025
Apr 25,ROH,Net Sales,3849307.5
Apr 25,ROH,COGS (food +packaging),1430109.91657687
Apr 25,ROH,Gross margin,2419197.58342313
Apr 25,ROH,store Labor Cost,440429.8840297477
Apr 25,ROH,Utility Cost,156108.0
Apr 25,ROH,CAM,0.0
Apr 25,ROH,Aggregator commission,801148.45
Apr 25,ROH,Marketing & advertisement,174903.3
Apr 25,ROH,Other opex expenses,173259.9310780333
Apr 25,EKL,Gross Sales,7217620.0475
Apr 25,EKL,Net Sales,7125478.95
Apr 25,EKL,COGS (food +packaging),2746012.851249788
Apr 25,EKL,Gross margin,4379466.098750211
Apr 25,EKL,store Labor Cost,772878.9440200409
Apr 25,EKL,Utility Cost,349553.0
Apr 25,EKL,CAM,0.0
Apr 25,EKL,Aggregator commission,1114185.25
Apr 25,EKL,Marketing & advertisement,185372.77
Apr 25,EKL,Other opex expenses,277344.745801481
Apr 25,PBF,Gross Sales,2640173.999
Apr 25,PBF,Net Sales,2596938.38
Apr 25,PBF,COGS (food +packaging),982619.8439553061
Apr 25,PBF,Gross margin,1614318.536044694
Apr 25,PBF,store Labor Cost,447643.9155528095
Apr 25,PBF,Utility Cost,58358.56
Apr 25,PBF,CAM,61950.0
Apr 25,PBF,Aggregator commission,355488.86
Apr 25,PBF,Marketing & advertisement,222627.97
Apr 25,PBF,Other opex expenses,169867.1066525295
Apr 25,KBB,Gross Sales,4275357.994
Apr 25,KBB,Net Sales,4260474.28
Apr 25,KBB,COGS (food +packaging),1654945.515013833
Apr 25,KBB,Gross margin,2605528.764986167
Apr 25,KBB,store Labor Cost,425277.9620402419
Apr 25,KBB,Utility Cost,124114.0
Apr 25,KBB,CAM,53100.0
Apr 25,KBB,Aggregator commission,844230.13
Apr 25,KBB,Marketing & advertisement,195458.85
Apr 25,KBB,Other opex expenses,169255.9178518515
Apr 25,PRM,Gross Sales,2297782.929
Apr 25,PRM,Net Sales,2240110.98
Apr 25,PRM,COGS (food +packaging),835397.5597014183
Apr 25,PRM,Gross margin,1404713.420298582
Apr 25,PRM,store Labor Cost,408200.0914817561
Apr 25,PRM,Utility Cost,99937.67
Apr 25,PRM,CAM,142142.8
Apr 25,PRM,Aggregator commission,220313.02
Apr 25,PRM,Marketing & advertisement,138344.03
Apr 25,PRM,Other opex expenses,138428.2597936616
Apr 25,KAM,Gross Sales,4084569.019
Apr 25,KAM,Net Sales,4001169.78
Apr 25,KAM,COGS (food +packaging),1562090.451640926
Apr 25,KAM,Gross margin,2439079.328359074
Apr 25,KAM,store Labor Cost,589802.21541453
Apr 25,KAM,Utility Cost,186446.0
Apr 25,KAM,CAM,5900.0
Apr 25,KAM,Aggregator commission,491978.86
Apr 25,KAM,Marketing & advertisement,218621.91
Apr 25,KAM,Other opex expenses,228451.9281792036
Apr 25,MOM,Gross Sales,3825080.971
Apr 25,MOM,Net Sales,3790102.02
Apr 25,MOM,COGS (food +packaging),1460160.196904929
Apr 25,MOM,Gross margin,2329941.823095071
Apr 25,MOM,store Labor Cost,533527.3730070604
Apr 25,MOM,Utility Cost,169237.0
Apr 25,MOM,CAM,41091.0
Apr 25,MOM,Aggregator commission,655695.58
Apr 25,MOM,Marketing & advertisement,175426.09
Apr 25,MOM,Other opex expenses,168584.5922486871
Apr 25,MAY,Gross Sales,2731038.01
Apr 25,MAY,Net Sales,2731007.2
Apr 25,MAY,COGS (food +packaging),1006806.738422136
Apr 25,MAY,Gross margin,1724200.461577864
Apr 25,MAY,store Labor Cost,462026.7524090821
Apr 25,MAY,Utility Cost,121288.0
Apr 25,MAY,CAM,0.0
Apr 25,MAY,Aggregator commission,579800.12
Apr 25,MAY,Marketing & advertisement,267707.01
Apr 25,MAY,Other opex expenses,133244.4848124073
Apr 25,PTG,Gross Sales,2142206.955
Apr 25,PTG,Net Sales,2088258.1
Apr 25,PTG,COGS (food +packaging),771092.69943272
Apr 25,PTG,Gross margin,1317165.40056728
Apr 25,PTG,store Labor Cost,312242.2322396684
Apr 25,PTG,Utility Cost,130103.83
Apr 25,PTG,CAM,0.0
Apr 25,PTG,Aggregator commission,202389.79
Apr 25,PTG,Marketing & advertisement,265711.69
Apr 25,PTG,Other opex expenses,175896.0671310184
Apr 25,TGN,Gross Sales,3484290.036
Apr 25,TGN,Net Sales,3423485.32
Apr 25,TGN,COGS (food +packaging),1271115.0616742
Apr 25,TGN,Gross margin,2152370.2583258
Apr 25,TGN,store Labor Cost,425250.3258746958
Apr 25,TGN,Utility Cost,133959.0
Apr 25,TGN,CAM,27400.0
Apr 25,TGN,Aggregator commission,465779.41
Apr 25,TGN,Marketing & advertisement,280920.35
Apr 25,TGN,Other opex expenses,199403.3440703705
Apr 25,SHA,Gross Sales,1466396.99
Apr 25,SHA,Net Sales,1466238.8
Apr 25,SHA,COGS (food +packaging),564914.2182010837
Apr 25,SHA,Gross margin,901324.5817989163
Apr 25,SHA,store Labor Cost,350165.5757424275
Apr 25,SHA,Utility Cost,99954.0
Apr 25,SHA,CAM,0.0
Apr 25,SHA,Aggregator commission,309811.4
Apr 25,SHA,Marketing & advertisement,319338.83
Apr 25,SHA,Other opex expenses,175109.3525644778
Apr 25,HKZ,Gross Sales,3976060.012
Apr 25,HKZ,Net Sales,3922208.44
Apr 25,HKZ,COGS (food +packaging),1511161.684998103
Apr 25,HKZ,Gross margin,2411046.755001897
Apr 25,HKZ,store Labor Cost,615993.8302147039
Apr 25,HKZ,Utility Cost,183725.0
Apr 25,HKZ,CAM,0.0
Apr 25,HKZ,Aggregator commission,599538.53
Apr 25,HKZ,Marketing & advertisement,383185.83
Apr 25,HKZ,Other opex expenses,256575.4806531667
Apr 25,IHY,Gross Sales,3203219.019
Apr 25,IHY,Net Sales,3050684.78
Apr 25,IHY,COGS (food +packaging),1189785.468708835
Apr 25,IHY,Gross margin,1860899.311291165
Apr 25,IHY,store Labor Cost,347520.584
Apr 25,IHY,Utility Cost,122505.0
Apr 25,IHY,CAM,45194.0
Apr 25,IHY,Aggregator commission,0.0
Apr 25,IHY,Marketing & advertisement,89682.83
Apr 25,IHY,Other opex expenses,104739.872
Apr 25,DCH,Gross Sales,3653790.8
Apr 25,DCH,Net Sales,3646878.0
Apr 25,DCH,COGS (food +packaging),1579878.603298431
Apr 25,DCH,Gross margin,2066999.396701569
Apr 25,DCH,store Labor Cost,401333.8437
Apr 25,DCH,Utility Cost,0.0
Apr 25,DCH,CAM,0.0
Apr 25,DCH,Aggregator commission,0.0
Apr 25,DCH,Marketing & advertisement,501.5
Apr 25,DCH,Other opex expenses,386723.5059999999
Apr 25,SCH,Gross Sales,2775956.9775
Apr 25,SCH,Net Sales,2643768.55
Apr 25,SCH,COGS (food +packaging),1006314.682868751
Apr 25,SCH,Gross margin,1637453.867131249
Apr 25,SCH,store Labor Cost,335354.3536666667
Apr 25,SCH,Utility Cost,115031.1
Apr 25,SCH,CAM,54640.0
Apr 25,SCH,Aggregator commission,0.0
Apr 25,SCH,Marketing & advertisement,3277.02
Apr 25,SCH,Other opex expenses,87317.34899999999
Apr 25,LTP,Gross Sales,2362896.037
Apr 25,LTP,Net Sales,2298554.94
Apr 25,LTP,COGS (food +packaging),868837.2763913638
Apr 25,LTP,Gross margin,1429717.663608636
Apr 25,LTP,store Labor Cost,390449.3746666667
Apr 25,LTP,Utility Cost,148484.86
Apr 25,LTP,CAM,45073.06
Apr 25,LTP,Aggregator commission,200403.88
Apr 25,LTP,Marketing & advertisement,127168.41
Apr 25,LTP,Other opex expenses,125574.94
Apr 25,FSM,Gross Sales,2247711.921
Apr 25,FSM,Net Sales,2140678.02
Apr 25,FSM,COGS (food +packaging),816337.2577131945
Apr 25,FSM,Gross margin,1324340.762286806
Apr 25,FSM,store Labor Cost,229238.2835
Apr 25,FSM,Utility Cost,43404.0
Apr 25,FSM,CAM,62824.0
Apr 25,FSM,Aggregator commission,0.0
Apr 25,FSM,Marketing & advertisement,20579.29
Apr 25,FSM,Other opex expenses,115369.237
Apr 25,GSM,Gross Sales,2907935.8525
Apr 25,GSM,Net Sales,2865716.05
Apr 25,GSM,COGS (food +packaging),1028939.362152344
Apr 25,GSM,Gross margin,1836776.687847656
Apr 25,GSM,store Labor Cost,313441.885331
Apr 25,GSM,Utility Cost,98766.0
Apr 25,GSM,CAM,28244.0
Apr 25,GSM,Aggregator commission,405971.75
Apr 25,GSM,Marketing & advertisement,173556.82
Apr 25,GSM,Other opex expenses,98396.89999999976
Apr 25,PPM,Gross Sales,2375413.964
Apr 25,PPM,Net Sales,2328825.68
Apr 25,PPM,COGS (food +packaging),875928.0304199229
Apr 25,PPM,Gross margin,1452897.649580077
Apr 25,PPM,store Labor Cost,310801.2197333334
Apr 25,PPM,Utility Cost,102264.91
Apr 25,PPM,CAM,47809.92
Apr 25,PPM,Aggregator commission,281595.28
Apr 25,PPM,Marketing & advertisement,124597.78
Apr 25,PPM,Other opex expenses,139009.305
Apr 25,FLM,Gross Sales,3130736.87
Apr 25,FLM,Net Sales,3075878.5
Apr 25,FLM,COGS (food +packaging),1148081.51434979
Apr 25,FLM,Gross margin,1927796.98565021
Apr 25,FLM,store Labor Cost,332367.4423333334
Apr 25,FLM,Utility Cost,141856.0
Apr 25,FLM,CAM,9491.0
Apr 25,FLM,Aggregator commission,388043.84
Apr 25,FLM,Marketing & advertisement,121107.61
Apr 25,FLM,Other opex expenses,170140.27
Apr 25,FDN,Gross Sales,8361551.858499999
Apr 25,FDN,Net Sales,8223322.77
Apr 25,FDN,COGS (food +packaging),2767352.909239579
Apr 25,FDN,Gross margin,5455969.860760421
Apr 25,FDN,store Labor Cost,517844.463
Apr 25,FDN,Utility Cost,263710.0
Apr 25,FDN,CAM,28036.0
Apr 25,FDN,Aggregator commission,1099708.09
Apr 25,FDN,Marketing & advertisement,54751.61
Apr 25,FDN,Other opex expenses,225852.3770000004
Apr 25,DTK,Gross Sales,4966411.884
Apr 25,DTK,Net Sales,4868107.08
Apr 25,DTK,COGS (food +packaging),1698553.639402621
Apr 25,DTK,Gross margin,3169553.440597379
Apr 25,DTK,store Labor Cost,437160.4015
Apr 25,DTK,Utility Cost,180076.0
Apr 25,DTK,CAM,23222.0
Apr 25,DTK,Aggregator commission,584669.04
Apr 25,DTK,Marketing & advertisement,79383.31
Apr 25,DTK,Other opex expenses,160657.9399999995
Apr 25,AKA,Gross Sales,2816116.95
Apr 25,AKA,Net Sales,2779378.0
Apr 25,AKA,COGS (food +packaging),1023040.595092122
Apr 25,AKA,Gross margin,1756337.404907878
Apr 25,AKA,store Labor Cost,348456.9033333333
Apr 25,AKA,Utility Cost,115225.8
Apr 25,AKA,CAM,61950.0
Apr 25,AKA,Aggregator commission,409001.09
Apr 25,AKA,Marketing & advertisement,196800.06
Apr 25,AKA,Other opex expenses,97569.96000000022
Apr 25,HIM,Gross Sales,3003582.003
Apr 25,HIM,Net Sales,2925139.86
Apr 25,HIM,COGS (food +packaging),1093914.371547258
Apr 25,HIM,Gross margin,1831225.488452742
Apr 25,HIM,store Labor Cost,378755.4786666667
Apr 25,HIM,Utility Cost,144568.0
Apr 25,HIM,CAM,0.0
Apr 25,HIM,Aggregator commission,273993.21
Apr 25,HIM,Marketing & advertisement,122590.04
Apr 25,HIM,Other opex expenses,117295.5049999999
Apr 25,SMR,Gross Sales,8202741.977
Apr 25,SMR,Net Sales,8097420.74
Apr 25,SMR,COGS (food +packaging),2699782.070932717
Apr 25,SMR,Gross margin,5397638.669067283
Apr 25,SMR,store Labor Cost,586307.3535733334
Apr 25,SMR,Utility Cost,217509.0
Apr 25,SMR,CAM,20900.0
Apr 25,SMR,Aggregator commission,1213470.12
Apr 25,SMR,Marketing & advertisement,51980.58
Apr 25,SMR,Other opex expenses,192227.1979999997
Apr 25,ATL,Gross Sales,3463843.849
Apr 25,ATL,Net Sales,3387709.38
Apr 25,ATL,COGS (food +packaging),1208288.153288571
Apr 25,ATL,Gross margin,2179421.226711429
Apr 25,ATL,store Labor Cost,333504.9386666666
Apr 25,ATL,Utility Cost,103167.0
Apr 25,ATL,CAM,62329.0
Apr 25,ATL,Aggregator commission,375995.36
Apr 25,ATL,Marketing & advertisement,115315.09
Apr 25,ATL,Other opex expenses,117941.9350000001
Apr 25,DSL,Gross Sales,2030137.936
Apr 25,DSL,Net Sales,1981151.32
Apr 25,DSL,COGS (food +packaging),762634.9303774167
Apr 25,DSL,Gross margin,1218516.389622583
Apr 25,DSL,store Labor Cost,330170.0366666666
Apr 25,DSL,Utility Cost,112161.0
Apr 25,DSL,CAM,41300.0
Apr 25,DSL,Aggregator commission,200595.88
Apr 25,DSL,Marketing & advertisement,177104.3
Apr 25,DSL,Other opex expenses,101114.588
Apr 25,ATT,Gross Sales,2129878.883
Apr 25,ATT,Net Sales,2084027.46
Apr 25,ATT,COGS (food +packaging),779779.0313195955
Apr 25,ATT,Gross margin,1304248.428680405
Apr 25,ATT,store Labor Cost,267506.33416
Apr 25,ATT,Utility Cost,144649.0
Apr 25,ATT,CAM,9440.0
Apr 25,ATT,Aggregator commission,235002.37
Apr 25,ATT,Marketing & advertisement,172580.49
Apr 25,ATT,Other opex expenses,99953.19599999997
Apr 25,BNJ,Gross Sales,3479929.8645
Apr 25,BNJ,Net Sales,3411163.49
Apr 25,BNJ,COGS (food +packaging),1279054.882211686
Apr 25,BNJ,Gross margin,2132108.607788315
Apr 25,BNJ,store Labor Cost,411991.673901
Apr 25,BNJ,Utility Cost,162184.0
Apr 25,BNJ,CAM,14000.0
Apr 25,BNJ,Aggregator commission,412419.36
Apr 25,BNJ,Marketing & advertisement,135523.9
Apr 25,BNJ,Other opex expenses,129648.8599999996
Apr 25,AMZ,Gross Sales,2088094.974
Apr 25,AMZ,Net Sales,1988661.88
Apr 25,AMZ,COGS (food +packaging),981488.096225883
Apr 25,AMZ,Gross margin,1007173.783774117
Apr 25,AMZ,store Labor Cost,397296.299
Apr 25,AMZ,Utility Cost,0.0
Apr 25,AMZ,CAM,0.0
Apr 25,AMZ,Aggregator commission,0.0
Apr 25,AMZ,Marketing & advertisement,501.5
Apr 25,AMZ,Other opex expenses,57899.23900000003
Apr 25,MFT,Gross Sales,1445079.888
Apr 25,MFT,Net Sales,1376266.56
Apr 25,MFT,COGS (food +packaging),634199.1567989889
Apr 25,MFT,Gross margin,742067.4032010111
Apr 25,MFT,store Labor Cost,239450.4120333333
Apr 25,MFT,Utility Cost,0.0
Apr 25,MFT,CAM,0.0
Apr 25,MFT,Aggregator commission,0.0
Apr 25,MFT,Marketing & advertisement,501.5
Apr 25,MFT,Other opex expenses,57160.747
Apr 25,NEX,Gross Sales,2791970.929
Apr 25,NEX,Net Sales,2735094.98
Apr 25,NEX,COGS (food +packaging),989024.6738526679
Apr 25,NEX,Gross margin,1746070.306147332
Apr 25,NEX,store Labor Cost,401716.6966666667
Apr 25,NEX,Utility Cost,107515.04
Apr 25,NEX,CAM,53785.16
Apr 25,NEX,Aggregator commission,323235.81
Apr 25,NEX,Marketing & advertisement,117042.05
Apr 25,NEX,Other opex expenses,82068.4099999998
Apr 25,DLP,Gross Sales,1999446.015
Apr 25,DLP,Net Sales,1904234.3
Apr 25,DLP,COGS (food +packaging),724985.2924500001
Apr 25,DLP,Gross margin,1179249.00755
Apr 25,DLP,store Labor Cost,297487.2246666667
Apr 25,DLP,Utility Cost,62287.5
Apr 25,DLP,CAM,75141.22
Apr 25,DLP,Aggregator commission,0.0
Apr 25,DLP,Marketing & advertisement,11626.96
Apr 25,DLP,Other opex expenses,98561.79599999996
Apr 25,EXA,Gross Sales,2427596.9865
Apr 25,EXA,Net Sales,2311997.13
Apr 25,EXA,COGS (food +packaging),899478.4271310001
Apr 25,EXA,Gross margin,1412518.702869
Apr 25,EXA,store Labor Cost,316084.9660013333
Apr 25,EXA,Utility Cost,80266.3
Apr 25,EXA,CAM,67414.58
Apr 25,EXA,Aggregator commission,0.0
Apr 25,EXA,Marketing & advertisement,194980.47
Apr 25,EXA,Other opex expenses,156266.7173399998
Apr 25,VRA,Gross Sales,3334330.009
Apr 25,VRA,Net Sales,3239667.58
Apr 25,VRA,COGS (food +packaging),1218996.841701
Apr 25,VRA,Gross margin,2020670.738299
Apr 25,VRA,store Labor Cost,522925.7424686667
Apr 25,VRA,Utility Cost,160740.0
Apr 25,VRA,CAM,109150.0
Apr 25,VRA,Aggregator commission,272887.0
Apr 25,VRA,Marketing & advertisement,86391.15
Apr 25,VRA,Other opex expenses,116594.3800000001
Apr 25,CPM,Gross Sales,2762515.0215
Apr 25,CPM,Net Sales,2645221.83
Apr 25,CPM,COGS (food +packaging),971953.3251999998
Apr 25,CPM,Gross margin,1673268.5048
Apr 25,CPM,store Labor Cost,447362.4980333333
Apr 25,CPM,Utility Cost,99831.0
Apr 25,CPM,CAM,79844.0
Apr 25,CPM,Aggregator commission,60897.91
Apr 25,CPM,Marketing & advertisement,12472.32
Apr 25,CPM,Other opex expenses,112787.8684999998
Apr 25,KTP,Gross Sales,5398995.961
Apr 25,KTP,Net Sales,5258453.82
Apr 25,KTP,COGS (food +packaging),1874809.370095
Apr 25,KTP,Gross margin,3383644.449905001
Apr 25,KTP,store Labor Cost,591105.4896666666
Apr 25,KTP,Utility Cost,296381.0
Apr 25,KTP,CAM,55755.0
Apr 25,KTP,Aggregator commission,496842.86
Apr 25,KTP,Marketing & advertisement,117672.34
Apr 25,KTP,Other opex expenses,169172.7100000003
Apr 25,CAR,Gross Sales,2264889.031
Apr 25,CAR,Net Sales,2184336.22
Apr 25,CAR,COGS (food +packaging),816054.5097190002
Apr 25,CAR,Gross margin,1368281.710281
Apr 25,CAR,store Labor Cost,410924.2028
Apr 25,CAR,Utility Cost,97289.07999999999
Apr 25,CAR,CAM,73107.0
Apr 25,CAR,Aggregator commission,115452.41
Apr 25,CAR,Marketing & advertisement,63742.42
Apr 25,CAR,Other opex expenses,104445.3349999997
Apr 25,VEL,Gross Sales,4020459.994
Apr 25,VEL,Net Sales,3939319.28
Apr 25,VEL,COGS (food +packaging),1393244.933951
Apr 25,VEL,Gross margin,2546074.346049001
Apr 25,VEL,store Labor Cost,505842.544
Apr 25,VEL,Utility Cost,161090.0
Apr 25,VEL,CAM,0.0
Apr 25,VEL,Aggregator commission,468896.53
Apr 25,VEL,Marketing & advertisement,114290.14
Apr 25,VEL,Other opex expenses,204575.601
Apr 25,NUN,Gross Sales,5231449.993
Apr 25,NUN,Net Sales,5158069.66
Apr 25,NUN,COGS (food +packaging),1893004.633112
Apr 25,NUN,Gross margin,3265065.026888
Apr 25,NUN,store Labor Cost,558063.7126666667
Apr 25,NUN,Utility Cost,190963.0
Apr 25,NUN,CAM,0.0
Apr 25,NUN,Aggregator commission,748700.26
Apr 25,NUN,Marketing & advertisement,118818.4
Apr 25,NUN,Other opex expenses,185572.7777999998
Apr 25,PER,Gross Sales,2231846.014
Apr 25,PER,Net Sales,2189457.68
Apr 25,PER,COGS (food +packaging),817055.077885
Apr 25,PER,Gross margin,1372402.602115
Apr 25,PER,store Labor Cost,451227.9496666667
Apr 25,PER,Utility Cost,123527.0
Apr 25,PER,CAM,0.0
Apr 25,PER,Aggregator commission,273296.56
Apr 25,PER,Marketing & advertisement,124151.64
Apr 25,PER,Other opex expenses,106946.1290000001
Apr 25,OPP,Gross Sales,3495466.993
Apr 25,OPP,Net Sales,3437322.66
Apr 25,OPP,COGS (food +packaging),1245044.06263
Apr 25,OPP,Gross margin,2192278.59737
Apr 25,OPP,store Labor Cost,425703.2813333333
Apr 25,OPP,Utility Cost,148171.94
Apr 25,OPP,CAM,35400.0
Apr 25,OPP,Aggregator commission,461285.81
Apr 25,OPP,Marketing & advertisement,140930.71
Apr 25,OPP,Other opex expenses,91360.46799999996
Apr 25,DLT,Gross Sales,2049665.989
Apr 25,DLT,Net Sales,2016504.18
Apr 25,DLT,COGS (food +packaging),708234.1889409998
Apr 25,DLT,Gross margin,1308269.991059
Apr 25,DLT,store Labor Cost,288625.5842333334
Apr 25,DLT,Utility Cost,69432.13
Apr 25,DLT,CAM,82713.28
Apr 25,DLT,Aggregator commission,273294.41
Apr 25,DLT,Marketing & advertisement,127227.58
Apr 25,DLT,Other opex expenses,123572.4779999998
Apr 25,MMM,Gross Sales,3137890.008
Apr 25,MMM,Net Sales,3043965.96
Apr 25,MMM,COGS (food +packaging),1165006.07404
Apr 25,MMM,Gross margin,1878959.88596
Apr 25,MMM,store Labor Cost,403487.035
Apr 25,MMM,Utility Cost,168067.0
Apr 25,MMM,CAM,68146.0
Apr 25,MMM,Aggregator commission,235656.4
Apr 25,MMM,Marketing & advertisement,133110.0
Apr 25,MMM,Other opex expenses,117338.2369999998
Apr 25,PAD,Gross Sales,415200.984
Apr 25,PAD,Net Sales,396412.08
Apr 25,PAD,COGS (food +packaging),256763.206895
Apr 25,PAD,Gross margin,139648.8731050001
Apr 25,PAD,store Labor Cost,71304.56633333334
Apr 25,PAD,Utility Cost,57364.0
Apr 25,PAD,CAM,0.0
Apr 25,PAD,Aggregator commission,4213.32
Apr 25,PAD,Marketing & advertisement,29639.69
Apr 25,PAD,Other opex expenses,74468.445
May 25,EGL,Gross Sales,1953252.968
May 25,EGL,Net Sales,1870975.16
May 25,EGL,COGS (food +packaging),641502.3674500001
May 25,EGL,Gross margin,1229472.79255
May 25,EGL,store Labor Cost,384070.869
May 25,EGL,Utility Cost,81144.0
May 25,EGL,CAM,0.0
May 25,EGL,Aggregator commission,0.0
May 25,EGL,Marketing & advertisement,2953.84
May 25,EGL,Other opex expenses,135965.1040000001
May 25,ITPL,Gross Sales,6417098.977
May 25,ITPL,Net Sales,6280151.74
May 25,ITPL,COGS (food +packaging),2473031.678148649
May 25,ITPL,Gross margin,3807120.061851351
May 25,ITPL,store Labor Cost,724312.09
May 25,ITPL,Utility Cost,163136.86
May 25,ITPL,CAM,0.0
May 25,ITPL,Aggregator commission,792039.7
May 25,ITPL,Marketing & advertisement,205951.06
May 25,ITPL,Other opex expenses,223396.4839999996
